code,org,section,enrollmentCapacity,actualEnrolment,deliveryMode,teachingMethod,enrollmentControls
CDN307H1,UC,F,25,3,CLASS,LEC,*
CDN307H1,UC,F,9,9,ONLSYNC,LEC,*
HST308H1,UC,S,0,0,CLASS,LEC,*
HST308H1,UC,S,32,0,ONLSYNC,LEC,*
HST310H1,UC,F,12,12,CLASS,LEC,*
HST310H1,UC,F,48,45,ONLSYNC,LEC,*
CDN325H1,UC,S,10,1,CLASS,LEC,*
CDN325H1,UC,S,30,3,ONLSYNC,LEC,*
HST330H1,UC,S,9,9,CLASS,LEC,*
HST330H1,UC,S,51,39,ONLSYNC,LEC,*
CDN335H1,UC,F,30,23,ONLSYNC,LEC,
CDN340H1,UC,S,12,7,CLASS,LEC,*
CDN340H1,UC,S,18,3,ONLSYNC,LEC,*
COG341H1,UC,F,10,10,CLASS,LEC,*
COG341H1,UC,F,50,50,ONLSYNC,LEC,*
COG342H1,UC,S,9,9,CLASS,LEC,*
COG342H1,UC,S,56,53,ONLSYNC,LEC,*
COG345H1,UC,S,9,4,CLASS,LEC,*
COG345H1,UC,S,21,8,ONLSYNC,LEC,*
HST350H1,UC,S,7,7,CLASS,LEC,*
HST350H1,UC,S,21,21,ONLSYNC,LEC,*
JCI350H1,UC,S,6,2,CLASS,LEC,*
JCI350H1,UC,S,19,5,ONLSYNC,LEC,*
CDN355H1,UC,F,25,17,ONLSYNC,LEC,
CDN367H1,UC,S,8,7,CLASS,LEC,
